id,reportingPeriod,state,legalAgencyName,projectType,projectStartDate,projectEndDate,nameOfProgram,fundingAmount
ed0f59bc-c2be-42ce-ae52-dce90edadcd3,2021,Pennsylvania,EMPG- PEMA,establishenhancecitizenvolunteerinitiatives,2021-07-01T00:00:00.000Z,2023-07-01T00:00:00.000Z,EMPG,22162.25
0cf7ef15-4e16-4967-b006-f16c609e03ff,2021,RhodeIsland,City of Pawtucket,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,51787.30
3a265877-7829-4956-b0a0-c1cfbe9c5613,2021,RhodeIsland,City of Providence,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,225000.00
038ef3b9-6c1b-4c9e-a60d-4c53540da448,2021,RhodeIsland,City of Woonsocket,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,10000.00
051e313d-e7d5-4763-bfc2-7c68c2fdeb77,2021,RhodeIsland,RI Emergency Management Agency,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG,2252068.34
0ae98b82-44c9-46dc-98dc-002a3656af30,2021,RhodeIsland,RI Emergency Management Agency,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2023-08-01T00:00:00.000Z,EMPG-ARPA,940446.00
557ede6b-328b-4464-a1cd-54d723943299,2021,RhodeIsland,RI Emergency Management Agency,developenhanceinteroperablecommunicationssystems,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG,125000.00
ed102319-d7d5-4bb5-ba40-d2ae2eb1681f,2021,RhodeIsland,RI Emergency Management Agency,establishenhancesustainablehomelandsecuritytrainingprogram,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG,556199.34
f57dc22f-8322-43ef-aa7a-75a8dfdc8cec,2021,RhodeIsland,Town of Barrington,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,6000.00
a47e10ed-f0a6-49c7-a00b-48e44fbf5f84,2021,RhodeIsland,Town of Bristol,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,11869.00
4c3a169e-aa06-4a69-b427-11c051afe782,2021,RhodeIsland,Town of Coventry,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,3941.46
e831d2c2-c57b-4b67-a71a-fb939f717c4d,2021,RhodeIsland,Town of Cumberland,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,3500.00
c49e0b44-4d1c-4075-95ec-80c49faeed94,2021,RhodeIsland,Town of East Greenwich,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,12000.00
69243ebd-1eae-444f-8bd9-0a3e02828a44,2021,RhodeIsland,Town of Glocester,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,8000.00
f272689f-2949-47aa-b933-73de3411c25a,2021,RhodeIsland,Town of Hopkinton,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,4841.06
5dc2aa81-e562-44c2-8eea-ef0b39ae4f21,2021,RhodeIsland,Town of Johnston,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,5000.00
ff6490d3-2f8a-4bcf-a963-dc7567921b98,2021,RhodeIsland,Town of Middletown,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,3716.95
c8a4ab37-3b28-487b-9651-d74dfec609ba,2021,RhodeIsland,Town of Narragansett,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,10193.00
d99cb9c1-fc83-44a5-a9a0-474102be9624,2021,RhodeIsland,Town of North Providence,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,9999.99
b27613c6-4c64-49f3-ab07-cf18697ffc3d,2021,RhodeIsland,Town of North Smithfield,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,7386.71
c8c4475c-e3f9-4211-a108-54869c8430e7,2021,RhodeIsland,Town of Portsmouth,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,2500.00
3d785d04-3013-40d0-afa2-3b0ddc3bb8c7,2021,RhodeIsland,Town of Scituate,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,18000.00
c79dda8f-9605-4531-8659-15a24bf2c7ad,2021,RhodeIsland,Town of Smithfield,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,6000.00
4a3bfa14-38ca-4b8a-afb4-6b88653c78cb,2021,RhodeIsland,Town of Westerly,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,5576.85
4d957b46-3995-4d56-829c-68ab1f644f19,2021,SouthCarolina,SC Emergency Management Division - 4,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,1939489.66
71749e20-94b6-4019-a50b-a367b8657aa3,2021,SouthCarolina,SC Emergency Management Division - 4,developenhanceinteroperablecommunicationssystems,2021-07-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,EMPG,481203.01
2749cfb1-8cf0-448d-a9fe-08b555cba1e3,2021,SouthCarolina,SC Emergency Management Division - 4,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,9879.94
05701ec0-b6c3-4650-8a91-c965a94811f1,2021,SouthCarolina,SC Emergency Management Division - 4,developenhancestateandlocalgeospatialdatasystemGeographicInformationSystem,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,219632.53
17c586c0-bbb1-4c83-820b-dba364d49edf,2021,SouthCarolina,SC Emergency Management Division - 4,Enhancecapabilitiestorecoverfromallhazardsevents,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,8487.98
b683b171-9d28-4ed8-b073-4abe0de6a17b,2021,SouthCarolina,SC Emergency Management Division - 4,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,EMPG,89680.68
278c6f20-59ed-4438-a37c-86b809700d8e,2021,SouthCarolina,SC Emergency Management Division - 4,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,37366.74
dd462b01-111b-4850-b78a-20acbf9024a2,2021,SouthCarolina,SC Emergency Management Division - 4,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG,186077.26
f7bc01b5-c5ca-4ae7-9385-b4f9dcb60f16,2021,SouthCarolina,SC Emergency Management Division - 4,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,28021.78
89913381-8521-493b-adab-3101a3bf8ff2,2021,SouthCarolina,SC Emergency Management Division - 4 Local,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG,1218410.08
b8555157-6aca-4179-a4ee-08bfc10d0696,2021,SouthCarolina,SC Emergency Management Division - 4 Local,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG,1781429.34
8a966212-a378-464f-853e-42d63726cbb0,2021,SouthCarolina,SC Emergency Management Division – ARPA,developenhanceinteroperablecommunicationssystems,2021-07-01T00:00:00.000Z,2023-12-01T00:00:00.000Z,EMPG-ARPA,124822.13
88d7d750-76d8-4816-89ac-3142584f8276,2021,SouthCarolina,SC Emergency Management Division – ARPA,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG-ARPA,25568.54
d3861f3a-4916-41e5-abd6-d02e28417365,2021,SouthCarolina,SC Emergency Management Division – ARPA,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,EMPG-ARPA,694634.33
6918e3f2-d4dc-4501-a8bc-da8db2ec5293,2021,SouthCarolina,SC Emergency Management Division – ARPA Local,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,EMPG-ARPA,62969.80
e1401f73-9060-406e-83e4-bab042aedac7,2021,SouthCarolina,SC Emergency Management Division – ARPA Local,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,EMPG-ARPA,782055.20
b8e4fef1-25df-4ac4-b551-c28d402290c7,2021,SouthDakota,SD Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-09-01T00:00:00.000Z,2024-08-01T00:00:00.000Z,EMPG,3233434.00
789228f1-6a76-45bc-8194-aa114211f587,2021,SouthDakota,SD Office of Emergency Management,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-09-01T00:00:00.000Z,2024-08-01T00:00:00.000Z,EMPG-ARPA,910826.00
e8085123-e3c3-4d92-a072-dbfbbc0aead8,2021,Tennessee,TEMA - EMPG,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-09-01T00:00:00.000Z,2024-04-01T00:00:00.000Z,EMPG-ARPA,1990690.00
2d5facc0-2002-434d-bbd0-0dff21a8e5c1,2021,Tennessee,TEMA - EMPG,establishenhanceemergencyoperationscenter,2021-09-01T00:00:00.000Z,2024-04-01T00:00:00.000Z,EMPG,7066950.00
456b775f-841e-4c8d-887b-42d1710354d0,2021,Texas,State - Texas Division of Emergency Management,Enhancecapabilitiestorecoverfromallhazardsevents,2020-10-01T00:00:00.000Z,2024-03-01T00:00:00.000Z,EMPG-ARPA,4685756.00
b4b4ef1d-e00f-4ee7-820f-c4ebbb359709,2021,Texas,State - Texas Division of Emergency Management,Enhancecapabilitiestorecoverfromallhazardsevents,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG,9549106.67
1a849c00-4eb6-4b0f-8f20-92644f916c4d,2021,Texas,State - Texas Division of Emergency Management,Enhancecapabilitiestorecoverfromallhazardsevents,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG-ARPA,1203719.81
56b1d03f-8d08-4e27-9a2a-12d4e9159bcb,2021,Texas,State - Texas Division of Emergency Management,Enhancecapabilitiestorespondtoallhazardsevents,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG,11890960.33
f5448c9e-3eb9-4f29-b9d4-5a794161ac82,2021,Texas,State - Texas Division of Emergency Management,Enhancecapabilitiestorespondtoallhazardsevents,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG-ARPA,149980.19
19b5d62b-08f2-4d7f-8e50-e89710fc52b3,2021,Utah,State of Utah,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-09-01T00:00:00.000Z,2024-08-01T00:00:00.000Z,EMPG,4740948.00
b985ddfd-8d79-438e-b9e0-afe215086707,2021,Utah,State of Utah,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-09-01T00:00:00.000Z,2024-08-01T00:00:00.000Z,EMPG-ARPA,1335479.00
a1195eae-f559-4702-9265-c8a98f687779,2021,Vermont,Agency of Natural Resources - Department of Environmental Conservation,developenhancestateandlocalgeospatialdatasystemGeographicInformationSystem,2022-10-01T00:00:00.000Z,2023-04-01T00:00:00.000Z,EMPG,88119.00
0bb5afe3-cee0-4b15-92de-3fbb14e778da,2021,Vermont,RPC - Addison County,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,53285.00
8049d7c7-f109-4657-8ece-88b806b10cd4,2021,Vermont,RPC - Bennington County,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,50548.80
2b711d59-cb91-4e29-b8cb-6f1efc63ae00,2021,Vermont,RPC - Central Vermont,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,55356.00
c299b24b-8318-4a51-88dd-98bc43ce76f3,2021,Vermont,RPC - Chittenden County,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,58747.93
06793a04-29aa-4cd4-9bb6-40078e52b03d,2021,Vermont,RPC - Lamoille County,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,48812.48
9c5e7073-9813-4920-89c9-a53047a93e72,2021,Vermont,RPC - Mount Ascutney Regional Commission,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,48733.00
c98ddf88-5cce-4be6-b63d-60f2a08a4d66,2021,Vermont,RPC - Northwest Regional,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,53910.00
e2511229-0133-422b-b899-ee225b4d9b01,2021,Vermont,RPC - NVDA,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,65715.00
543e105b-157f-433d-848d-f4fb52472625,2021,Vermont,RPC - Rutland County,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,56478.96
fd4599b8-c222-4afc-919f-b2e9fb4c3ee1,2021,Vermont,RPC - Two Rivers ORC,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,57800.27
75389868-1d89-40ed-9820-50940e9aaa60,2021,Vermont,RPC - Windham County,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,55431.20
58172267-2bed-48ba-af7d-48ea7c693f47,2021,Vermont,Vermont Emergency Management,developenhanceplansproceduresandprotocols,2020-10-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG-ARPA,862299.00
2b33d503-6175-4226-8c58-c48786671baa,2021,Vermont,Vermont Emergency Management,developenhanceplansproceduresandprotocols,2021-10-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG,206748.75
7ba46b31-2637-4b3d-b2e5-6be4b41d454b,2021,Vermont,Vermont Emergency Management,Enhancecapabilitiestorespondtoallhazardsevents,2021-10-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG,1288770.78
340ca489-0895-435d-b529-1cb55bc41afb,2021,Vermont,Vermont Emergency Management,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2021-10-01T00:00:00.000Z,2024-09-01T00:00:00.000Z,EMPG,261189.78
dbbce200-195c-4a05-93f1-6617b2622b22,2021,Vermont,Vermont Emergency Management,establishenhanceemergencyplansandprocedurestoreflecttheNationalResponsePlan,2021-10-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,611512.05
16f47adf-2131-45e4-8e5b-b620e8b1aad8,2021,VirginIslands,VirginIslands Office of Homeland Security,Enhancecapabilitiestorespondtoallhazardsevents,2020-10-01T00:00:00.000Z,2023-09-01T00:00:00.000Z,EMPG-ARPA,269149.00
7a5122ae-c9bd-4c40-961e-fe05c730b013,2021,VirginIslands,VirginIslands Office of Homeland Security,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2020-10-01T00:00:00.000Z,2024-04-01T00:00:00.000Z,EMPG,955477.00
e4f09959-07ec-452f-85d3-f58a00bd52e6,2021,Virginia,Accomack County,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
9d2a9e64-03bd-426c-a10a-e036f3849c82,2021,Virginia,Albemarle County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,25452.00
5037a803-342c-4574-a04e-f302ac9c4bf6,2021,Virginia,Alexandria City,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,60904.00
53e34098-fc29-4490-bfa0-7d564e395ce4,2021,Virginia,Alleghany County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
b1116075-73b8-4669-afc5-525ca6c075ec,2021,Virginia,Amelia County,establishenhanceemergencyoperationscenter,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
e050c0c2-cce1-4f31-bab4-3a82c9cf4381,2021,Virginia,Amherst County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,EMPG,14911.00
5b4d0f65-dc12-4973-b78a-62ee0b264cdb,2021,Virginia,Appomattox County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
f8153bbc-834a-435a-ac3e-55e1295356dc,2021,Virginia,Arlington County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2023-06-01T00:00:00.000Z,EMPG,72527.00
0cc4a0e3-b264-4f34-b852-9647d550c34c,2021,Virginia,Augusta County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,14882.00
43716d25-1de4-42d8-a2e6-bce3606e6f94,2021,Virginia,Bath County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
796c2b04-8deb-4817-ac25-8247ba7066cc,2021,Virginia,Bedford County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,13304.00
f42a10e9-2ed3-4984-b47f-0c57b4844f20,2021,Virginia,Bland County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
0404a00e-9230-4315-b3fd-0bfc9ffdfc7d,2021,Virginia,Botetourt County,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
de5abc21-5458-4e14-b39a-113a50e057eb,2021,Virginia,Bristol City,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,15500.00
6a619d3b-9646-4640-9f92-43e156c92191,2021,Virginia,Brunswick County,Enhancecapabilitiestorespondtoallhazardsevents,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
e85014cb-908d-4de5-86cf-fab5b33f995b,2021,Virginia,Buchanan County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
2fcda5b8-7f05-4069-9b0d-e5375487c342,2021,Virginia,Buckingham County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
1fa12819-c8cb-4f69-8445-a234bc971fc1,2021,Virginia,Buena Vista City,developenhanceinteroperablecommunicationssystems,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
c6de20b9-e0fb-489d-89ca-7aee4390e60c,2021,Virginia,Campbell County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,13805.00
b8c3935c-5ffa-48ee-a059-79400db2d058,2021,Virginia,Caroline County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,12120.00
4c338615-5eec-48a5-a012-98ddad997457,2021,Virginia,Carroll County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
3ca3418f-abc7-4663-a590-34193e27f342,2021,Virginia,Charles City County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,14034.00
f39a432e-e938-4f82-8013-59f619c9310d,2021,Virginia,Charlotte County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
5d9c3687-77f6-45a8-8669-e012ec85f6c7,2021,Virginia,Charlottesville City,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
43156c43-cc1c-4359-b504-68b5d913a635,2021,Virginia,Chesapeake City,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,71284.00
4a9b69d5-a05a-4816-88de-53d646c7f275,2021,Virginia,Chesterfield County,establishenhanceemergencyoperationscenter,2021-07-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,EMPG,76409.00
0d61503a-791f-4b9f-bb37-36cabd77d5e9,2021,Virginia,"Christiansburg, Town of",developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
7fa0a9af-8a7f-4730-839d-b39c7ee20473,2021,Virginia,Clarke County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
99f459f2-0bf9-4481-8628-6a4c62f4b1ad,2021,Virginia,Colonial Heights,establishenhanceemergencyoperationscenter,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
0cadd60f-cbf5-4d5b-a47b-59d3217ef5b9,2021,Virginia,Covington City,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,9346.00
c0ec06c8-d2b9-47b5-86ca-a024fbf739a2,2021,Virginia,Craig County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,7500.00
1ed45059-fa7c-4ddd-82f9-65ca3f35d30a,2021,Virginia,Culpeper County,developenhanceplansproceduresandprotocols,2021-07-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,EMPG,10751.00
